N,set_cardinality,add_ds_card,mult_ds_card,count
47,15,36,81,8
47,15,36,82,12
47,15,36,83,24
47,15,36,84,31
47,15,36,85,11
47,15,36,86,24
47,15,36,87,16
47,15,36,88,44
47,15,36,89,87
47,15,36,90,90
47,15,36,91,155
47,15,36,92,207
47,15,36,93,182
47,15,36,94,156
47,15,36,95,271
47,15,36,96,304
47,15,36,97,493
47,15,36,98,554
47,15,36,99,644
47,15,36,100,712
47,15,36,101,684
47,15,36,102,991
47,15,36,103,1295
47,15,36,104,1401
47,15,36,105,1455
47,15,36,106,1792
47,15,36,107,1916
47,15,36,108,2263
47,15,36,109,2495
47,15,36,110,3064
47,15,36,111,3076
47,15,36,112,3831
47,15,36,113,4155
47,15,36,114,4842
47,15,36,115,5684
47,15,36,116,7185
47,15,36,117,6972
47,15,36,118,8017
47,15,36,119,7446
47,15,36,120,2772
47,15,37,73,1
47,15,37,74,1
47,15,37,76,2
47,15,37,78,1
47,15,37,80,6
47,15,37,81,11
47,15,37,82,12
47,15,37,83,34
47,15,37,84,45
47,15,37,85,39
47,15,37,86,40
47,15,37,87,29
47,15,37,88,90
47,15,37,89,166
47,15,37,90,183
47,15,37,91,267
47,15,37,92,432
47,15,37,93,367
47,15,37,94,329
47,15,37,95,567
47,15,37,96,757
47,15,37,97,996
47,15,37,98,1153
47,15,37,99,1395
47,15,37,100,1846
47,15,37,101,1643
47,15,37,102,2191
47,15,37,103,3025
47,15,37,104,3138
47,15,37,105,3940
47,15,37,106,3994
47,15,37,107,4617
47,15,37,108,5886
47,15,37,109,6017
47,15,37,110,7705
47,15,37,111,7264
47,15,37,112,10056
47,15,37,113,10386
47,15,37,114,12822
47,15,37,115,14056
47,15,37,116,18425
47,15,37,117,17938
47,15,37,118,19517
47,15,37,119,17758
47,15,37,120,6197
47,15,38,73,1
47,15,38,74,2
47,15,38,75,1
47,15,38,76,1
47,15,38,78,1
47,15,38,80,3
47,15,38,81,12
47,15,38,82,23
47,15,38,83,60
47,15,38,84,67
47,15,38,85,49
47,15,38,86,58
47,15,38,87,57
47,15,38,88,110
47,15,38,89,254
47,15,38,90,257
47,15,38,91,411
47,15,38,92,615
47,15,38,93,570
47,15,38,94,535
47,15,38,95,957
47,15,38,96,1229
47,15,38,97,1521
47,15,38,98,1851
47,15,38,99,2252
47,15,38,100,2917
47,15,38,101,3105
47,15,38,102,3659
47,15,38,103,5062
47,15,38,104,5447
47,15,38,105,6670
47,15,38,106,7099
47,15,38,107,8510
47,15,38,108,11284
47,15,38,109,11071
47,15,38,110,14202
47,15,38,111,14838
47,15,38,112,19533
47,15,38,113,20470
47,15,38,114,24196
47,15,38,115,28028
47,15,38,116,34933
47,15,38,117,33278
47,15,38,118,36267
47,15,38,119,33398
47,15,38,120,12098
47,15,39,73,1
47,15,39,74,1
47,15,39,75,3
47,15,39,76,5
47,15,39,77,2
47,15,39,78,2
47,15,39,79,2
47,15,39,80,12
47,15,39,81,29
47,15,39,82,30
47,15,39,83,68
47,15,39,84,100
47,15,39,85,88
47,15,39,86,138
47,15,39,87,89
47,15,39,88,212
47,15,39,89,421
47,15,39,90,482
47,15,39,91,706
47,15,39,92,1072
47,15,39,93,1059
47,15,39,94,1060
47,15,39,95,1771
47,15,39,96,2122
47,15,39,97,3069
47,15,39,98,3486
47,15,39,99,4484
47,15,39,100,5854
47,15,39,101,6009
47,15,39,102,7436
47,15,39,103,9937
47,15,39,104,11191
47,15,39,105,13783
47,15,39,106,15148
47,15,39,107,18311
47,15,39,108,23027
47,15,39,109,23733
47,15,39,110,30987
47,15,39,111,31736
47,15,39,112,42627
47,15,39,113,46085
47,15,39,114,52900
47,15,39,115,60554
47,15,39,116,76553
47,15,39,117,73255
47,15,39,118,77539
47,15,39,119,71036
47,15,39,120,25968
47,15,40,71,1
47,15,40,74,3
47,15,40,75,5
47,15,40,76,3
47,15,40,77,2
47,15,40,78,2
47,15,40,79,3
47,15,40,80,18
47,15,40,81,39
47,15,40,82,41
47,15,40,83,79
47,15,40,84,158
47,15,40,85,135
47,15,40,86,166
47,15,40,87,136
47,15,40,88,282
47,15,40,89,630
47,15,40,90,663
47,15,40,91,908
47,15,40,92,1583
47,15,40,93,1649
47,15,40,94,1613
47,15,40,95,2752
47,15,40,96,3255
47,15,40,97,4499
47,15,40,98,5368
47,15,40,99,6974
47,15,40,100,9291
47,15,40,101,9983
47,15,40,102,12144
47,15,40,103,16683
47,15,40,104,18462
47,15,40,105,23616
47,15,40,106,26042
47,15,40,107,32522
47,15,40,108,40521
47,15,40,109,42853
47,15,40,110,55600
47,15,40,111,59539
47,15,40,112,77273
47,15,40,113,86062
47,15,40,114,98866
47,15,40,115,111901
47,15,40,116,141909
47,15,40,117,135119
47,15,40,118,142437
47,15,40,119,128204
47,15,40,120,47262
47,15,41,73,1
47,15,41,74,1
47,15,41,75,7
47,15,41,76,9
47,15,41,77,2
47,15,41,78,4
47,15,41,79,5
47,15,41,80,23
47,15,41,81,51
47,15,41,82,46
47,15,41,83,182
47,15,41,84,223
47,15,41,85,208
47,15,41,86,315
47,15,41,87,254
47,15,41,88,372
47,15,41,89,994
47,15,41,90,1093
47,15,41,91,1474
47,15,41,92,2610
47,15,41,93,2704
47,15,41,94,2847
47,15,41,95,4961
47,15,41,96,5738
47,15,41,97,7960
47,15,41,98,9576
47,15,41,99,12149
47,15,41,100,16953
47,15,41,101,17876
47,15,41,102,22367
47,15,41,103,30622
47,15,41,104,35069
47,15,41,105,44690
47,15,41,106,49188
47,15,41,107,62605
47,15,41,108,78402
47,15,41,109,83497
47,15,41,110,111030
47,15,41,111,119196
47,15,41,112,151689
47,15,41,113,174426
47,15,41,114,199782
47,15,41,115,225231
47,15,41,116,282580
47,15,41,117,270156
47,15,41,118,281689
47,15,41,119,253343
47,15,41,120,92099
47,15,42,72,1
47,15,42,73,2
47,15,42,74,14
47,15,42,75,7
47,15,42,76,10
47,15,42,77,17
47,15,42,78,9
47,15,42,79,13
47,15,42,80,47
47,15,42,81,76
47,15,42,82,115
47,15,42,83,270
47,15,42,84,382
47,15,42,85,326
47,15,42,86,544
47,15,42,87,473
47,15,42,88,696
47,15,42,89,1489
47,15,42,90,1791
47,15,42,91,2391
47,15,42,92,4116
47,15,42,93,4580
47,15,42,94,4584
47,15,42,95,8011
47,15,42,96,8962
47,15,42,97,12614
47,15,42,98,15748
47,15,42,99,19509
47,15,42,100,27289
47,15,42,101,29191
47,15,42,102,37518
47,15,42,103,51957
47,15,42,104,58466
47,15,42,105,74939
47,15,42,106,83649
47,15,42,107,109948
47,15,42,108,136881
47,15,42,109,147633
47,15,42,110,196378
47,15,42,111,213975
47,15,42,112,270726
47,15,42,113,317379
47,15,42,114,361338
47,15,42,115,407204
47,15,42,116,513287
47,15,42,117,488549
47,15,42,118,509241
47,15,42,119,455408
47,15,42,120,168517
47,15,43,70,1
47,15,43,72,3
47,15,43,73,6
47,15,43,74,15
47,15,43,75,7
47,15,43,76,31
47,15,43,77,25
47,15,43,78,18
47,15,43,79,30
47,15,43,80,68
47,15,43,81,108
47,15,43,82,166
47,15,43,83,399
47,15,43,84,594
47,15,43,85,507
47,15,43,86,981
47,15,43,87,858
47,15,43,88,1129
47,15,43,89,2471
47,15,43,90,2791
47,15,43,91,3959
47,15,43,92,6547
47,15,43,93,7281
47,15,43,94,7795
47,15,43,95,13190
47,15,43,96,15386
47,15,43,97,21768
47,15,43,98,26834
47,15,43,99,33886
47,15,43,100,45980
47,15,43,101,51737
47,15,43,102,65570
47,15,43,103,91083
47,15,43,104,103926
47,15,43,105,136217
47,15,43,106,149411
47,15,43,107,200436
47,15,43,108,249367
47,15,43,109,271117
47,15,43,110,364674
47,15,43,111,398286
47,15,43,112,502970
47,15,43,113,601081
47,15,43,114,680523
47,15,43,115,763726
47,15,43,116,966746
47,15,43,117,926389
47,15,43,118,950532
47,15,43,119,843751
47,15,43,120,304455
47,15,44,70,3
47,15,44,71,4
47,15,44,72,4
47,15,44,73,14
47,15,44,74,20
47,15,44,75,17
47,15,44,76,44
47,15,44,77,47
47,15,44,78,45
47,15,44,79,84
47,15,44,80,160
47,15,44,81,227
47,15,44,82,320
47,15,44,83,654
47,15,44,84,1011
47,15,44,85,858
47,15,44,86,1578
47,15,44,87,1589
47,15,44,88,2111
47,15,44,89,4097
47,15,44,90,4621
47,15,44,91,6555
47,15,44,92,10708
47,15,44,93,12077
47,15,44,94,12933
47,15,44,95,21533
47,15,44,96,24965
47,15,44,97,35877
47,15,44,98,44368
47,15,44,99,56522
47,15,44,100,75698
47,15,44,101,85881
47,15,44,102,110610
47,15,44,103,152645
47,15,44,104,175420
47,15,44,105,229560
47,15,44,106,255885
47,15,44,107,344359
47,15,44,108,429994
47,15,44,109,474970
47,15,44,110,635310
47,15,44,111,700242
47,15,44,112,884150
47,15,44,113,1071403
47,15,44,114,1212123
47,15,44,115,1359110
47,15,44,116,1717604
47,15,44,117,1652616
47,15,44,118,1693531
47,15,44,119,1494796
47,15,44,120,535710
47,15,45,70,3
47,15,45,71,6
47,15,45,72,9
47,15,45,73,15
47,15,45,74,50
47,15,45,75,31
47,15,45,76,70
47,15,45,77,49
47,15,45,78,54
47,15,45,79,138
47,15,45,80,265
47,15,45,81,351
47,15,45,82,475
47,15,45,83,1064
47,15,45,84,1640
47,15,45,85,1359
47,15,45,86,2646
47,15,45,87,2561
47,15,45,88,3438
47,15,45,89,6788
47,15,45,90,7509
47,15,45,91,10439
47,15,45,92,17642
47,15,45,93,20033
47,15,45,94,21944
47,15,45,95,36300
47,15,45,96,42657
47,15,45,97,60233
47,15,45,98,74690
47,15,45,99,95562
47,15,45,100,128396
47,15,45,101,147418
47,15,45,102,189213
47,15,45,103,262360
47,15,45,104,302119
47,15,45,105,399570
47,15,45,106,445843
47,15,45,107,602288
47,15,45,108,748922
47,15,45,109,841256
47,15,45,110,1132029
47,15,45,111,1241414
47,15,45,112,1576178
47,15,45,113,1927591
47,15,45,114,2178238
47,15,45,115,2437160
47,15,45,116,3092717
47,15,45,117,2977144
47,15,45,118,3027157
47,15,45,119,2656768
47,15,45,120,929914
47,15,46,70,4
47,15,46,71,12
47,15,46,72,8
47,15,46,73,32
47,15,46,74,65
47,15,46,75,52
47,15,46,76,107
47,15,46,77,88
47,15,46,78,108
47,15,46,79,195
47,15,46,80,355
47,15,46,81,605
47,15,46,82,741
47,15,46,83,1491
47,15,46,84,2376
47,15,46,85,2129
47,15,46,86,4037
47,15,46,87,4037
47,15,46,88,5777
47,15,46,89,10440
47,15,46,90,11603
47,15,46,91,16590
47,15,46,92,27280
47,15,46,93,31472
47,15,46,94,33867
47,15,46,95,56549
47,15,46,96,68057
47,15,46,97,97221
47,15,46,98,120904
47,15,46,99,153858
47,15,46,100,203483
47,15,46,101,243106
47,15,46,102,308896
47,15,46,103,433479
47,15,46,104,500196
47,15,46,105,662191
47,15,46,106,741023
47,15,46,107,1010542
47,15,46,108,1263964
47,15,46,109,1424752
47,15,46,110,1934159
47,15,46,111,2110173
47,15,46,112,2690798
47,15,46,113,3334871
47,15,46,114,3742403
47,15,46,115,4189982
47,15,46,116,5342836
47,15,46,117,5150307
47,15,46,118,5215332
47,15,46,119,4555191
47,15,46,120,1566136
47,15,47,63,2
47,15,47,66,1
47,15,47,70,6
47,15,47,71,13
47,15,47,72,26
47,15,47,73,67
47,15,47,74,104
47,15,47,75,83
47,15,47,76,182
47,15,47,77,177
47,15,47,78,167
47,15,47,79,367
47,15,47,80,609
47,15,47,81,1012
47,15,47,82,1158
47,15,47,83,2553
47,15,47,84,3648
47,15,47,85,3519
47,15,47,86,6280
47,15,47,87,6507
47,15,47,88,9507
47,15,47,89,16670
47,15,47,90,19408
47,15,47,91,26597
47,15,47,92,43990
47,15,47,93,50398
47,15,47,94,55103
47,15,47,95,90839
47,15,47,96,111484
47,15,47,97,158476
47,15,47,98,196895
47,15,47,99,253102
47,15,47,100,334280
47,15,47,101,403171
47,15,47,102,513226
47,15,47,103,719543
47,15,47,104,836721
47,15,47,105,1110867
47,15,47,106,1243663
47,15,47,107,1712221
47,15,47,108,2134375
47,15,47,109,2435157
47,15,47,110,3299365
47,15,47,111,3610956
47,15,47,112,4607358
47,15,47,113,5774857
47,15,47,114,6480279
47,15,47,115,7218617
47,15,47,116,9270148
47,15,47,117,8942507
47,15,47,118,8979690
47,15,47,119,7834774
47,15,47,120,2670999
47,15,48,61,1
47,15,48,64,1
47,15,48,66,1
47,15,48,69,1
47,15,48,70,7
47,15,48,71,23
47,15,48,72,43
47,15,48,73,99
47,15,48,74,154
47,15,48,75,131
47,15,48,76,295
47,15,48,77,244
47,15,48,78,311
47,15,48,79,598
47,15,48,80,932
47,15,48,81,1513
47,15,48,82,1973
47,15,48,83,3664
47,15,48,84,5609
47,15,48,85,5349
47,15,48,86,9358
47,15,48,87,10014
47,15,48,88,15075
47,15,48,89,25896
47,15,48,90,29724
47,15,48,91,41383
47,15,48,92,66648
47,15,48,93,77568
47,15,48,94,86395
47,15,48,95,140569
47,15,48,96,174344
47,15,48,97,247211
47,15,48,98,306725
47,15,48,99,397197
47,15,48,100,524447
47,15,48,101,640081
47,15,48,102,814848
47,15,48,103,1152145
47,15,48,104,1339435
47,15,48,105,1786122
47,15,48,106,2009968
47,15,48,107,2777082
47,15,48,108,3473659
47,15,48,109,4005447
47,15,48,110,5433757
47,15,48,111,5945694
47,15,48,112,7627613
47,15,48,113,9648763
47,15,48,114,10814555
47,15,48,115,12008200
47,15,48,116,15550994
47,15,48,117,14997715
47,15,48,118,14946634
47,15,48,119,13056496
47,15,48,120,4423767
47,15,49,62,1
47,15,49,63,1
47,15,49,65,1
47,15,49,66,1
47,15,49,67,1
47,15,49,68,1
47,15,49,70,16
47,15,49,71,34
47,15,49,72,76
47,15,49,73,144
47,15,49,74,189
47,15,49,75,181
47,15,49,76,401
47,15,49,77,414
47,15,49,78,510
47,15,49,79,769
47,15,49,80,1398
47,15,49,81,2312
47,15,49,82,2944
47,15,49,83,5414
47,15,49,84,7983
47,15,49,85,8161
47,15,49,86,14001
47,15,49,87,15270
47,15,49,88,22594
47,15,49,89,38649
47,15,49,90,44860
47,15,49,91,62596
47,15,49,92,100454
47,15,49,93,118315
47,15,49,94,133675
47,15,49,95,217656
47,15,49,96,270715
47,15,49,97,382616
47,15,49,98,476013
47,15,49,99,621797
47,15,49,100,821673
47,15,49,101,1015234
47,15,49,102,1290318
47,15,49,103,1831191
47,15,49,104,2140718
47,15,49,105,2878120
47,15,49,106,3229627
47,15,49,107,4492284
47,15,49,108,5646616
47,15,49,109,6563846
47,15,49,110,8896237
47,15,49,111,9742206
47,15,49,112,12562851
47,15,49,113,16019771
47,15,49,114,17936322
47,15,49,115,19857947
47,15,49,116,25908250
47,15,49,117,25000998
47,15,49,118,24768954
47,15,49,119,21724422
47,15,49,120,7343323
47,15,50,62,1
47,15,50,63,2
47,15,50,66,2
47,15,50,67,1
47,15,50,68,1
47,15,50,69,1
47,15,50,70,25
47,15,50,71,37
47,15,50,72,75
47,15,50,73,197
47,15,50,74,275
47,15,50,75,349
47,15,50,76,605
47,15,50,77,569
47,15,50,78,752
47,15,50,79,1290
47,15,50,80,2045
47,15,50,81,3245
47,15,50,82,4446
47,15,50,83,8190
47,15,50,84,11984
47,15,50,85,12287
47,15,50,86,21110
47,15,50,87,23027
47,15,50,88,34119
47,15,50,89,56932
47,15,50,90,67349
47,15,50,91,93768
47,15,50,92,151566
47,15,50,93,179038
47,15,50,94,204532
47,15,50,95,330138
47,15,50,96,411774
47,15,50,97,582048
47,15,50,98,727389
47,15,50,99,956429
47,15,50,100,1258762
47,15,50,101,1566209
47,15,50,102,2001533
47,15,50,103,2854020
47,15,50,104,3346212
47,15,50,105,4516841
47,15,50,106,5082109
47,15,50,107,7080713
47,15,50,108,8947216
47,15,50,109,10516866
47,15,50,110,14228460
47,15,50,111,15581394
47,15,50,112,20191538
47,15,50,113,25952133
47,15,50,114,29117872
47,15,50,115,32029317
47,15,50,116,42202556
47,15,50,117,40792274
47,15,50,118,40222346
47,15,50,119,35570733
47,15,50,120,12090475
47,15,51,62,5
47,15,51,63,1
47,15,51,64,2
47,15,51,65,4
47,15,51,66,2
47,15,51,67,2
47,15,51,68,6
47,15,51,69,3
47,15,51,70,35
47,15,51,71,60
47,15,51,72,132
47,15,51,73,249
47,15,51,74,386
47,15,51,75,453
47,15,51,76,873
47,15,51,77,863
47,15,51,78,1121
47,15,51,79,1763
47,15,51,80,3009
47,15,51,81,4475
47,15,51,82,6245
47,15,51,83,11038
47,15,51,84,16798
47,15,51,85,17079
47,15,51,86,30199
47,15,51,87,33827
47,15,51,88,49627
47,15,51,89,81724
47,15,51,90,97631
47,15,51,91,136958
47,15,51,92,219625
47,15,51,93,262469
47,15,51,94,304461
47,15,51,95,488375
47,15,51,96,613972
47,15,51,97,870461
47,15,51,98,1092139
47,15,51,99,1443530
47,15,51,100,1899256
47,15,51,101,2372335
47,15,51,102,3054955
47,15,51,103,4374335
47,15,51,104,5143181
47,15,51,105,6995838
47,15,51,106,7864453
47,15,51,107,11019956
47,15,51,108,13990373
47,15,51,109,16601962
47,15,51,110,22430171
47,15,51,111,24589141
47,15,51,112,32057080
47,15,51,113,41510069
47,15,51,114,46616163
47,15,51,115,51034287
47,15,51,116,67765528
47,15,51,117,65721461
47,15,51,118,64448920
47,15,51,119,57427295
47,15,51,120,19603473
47,15,52,62,4
47,15,52,63,4
47,15,52,64,1
47,15,52,65,13
47,15,52,66,2
47,15,52,67,6
47,15,52,68,2
47,15,52,69,6
47,15,52,70,32
47,15,52,71,59
47,15,52,72,176
47,15,52,73,343
47,15,52,74,502
47,15,52,75,660
47,15,52,76,1236
47,15,52,77,1163
47,15,52,78,1647
47,15,52,79,2507
47,15,52,80,3959
47,15,52,81,6110
47,15,52,82,8372
47,15,52,83,15071
47,15,52,84,23146
47,15,52,85,24395
47,15,52,86,42717
47,15,52,87,47772
47,15,52,88,70541
47,15,52,89,115981
47,15,52,90,139217
47,15,52,91,194074
47,15,52,92,314707
47,15,52,93,373890
47,15,52,94,439832
47,15,52,95,707019
47,15,52,96,897775
47,15,52,97,1273695
47,15,52,98,1603875
47,15,52,99,2133932
47,15,52,100,2804371
47,15,52,101,3528628
47,15,52,102,4568305
47,15,52,103,6570733
47,15,52,104,7755674
47,15,52,105,10608640
47,15,52,106,11915453
47,15,52,107,16796322
47,15,52,108,21431715
47,15,52,109,25646754
47,15,52,110,34662808
47,15,52,111,37959376
47,15,52,112,49815744
47,15,52,113,64901252
47,15,52,114,73059668
47,15,52,115,79684627
47,15,52,116,106579435
47,15,52,117,103913882
47,15,52,118,101658062
47,15,52,119,91477945
47,15,52,120,31449199
47,15,53,60,1
47,15,53,61,1
47,15,53,62,7
47,15,53,63,9
47,15,53,64,5
47,15,53,65,16
47,15,53,66,11
47,15,53,67,8
47,15,53,68,11
47,15,53,69,6
47,15,53,70,37
47,15,53,71,77
47,15,53,72,208
47,15,53,73,365
47,15,53,74,677
47,15,53,75,868
47,15,53,76,1704
47,15,53,77,1534
47,15,53,78,2309
47,15,53,79,3612
47,15,53,80,5374
47,15,53,81,8278
47,15,53,82,11516
47,15,53,83,19799
47,15,53,84,31689
47,15,53,85,33464
47,15,53,86,58601
47,15,53,87,66099
47,15,53,88,100092
47,15,53,89,163034
47,15,53,90,197411
47,15,53,91,274593
47,15,53,92,445432
47,15,53,93,528636
47,15,53,94,631169
47,15,53,95,1010610
47,15,53,96,1295928
47,15,53,97,1845468
47,15,53,98,2330699
47,15,53,99,3124660
47,15,53,100,4098602
47,15,53,101,5175239
47,15,53,102,6746995
47,15,53,103,9742868
47,15,53,104,11556138
47,15,53,105,15883234
47,15,53,106,17849044
47,15,53,107,25257326
47,15,53,108,32377305
47,15,53,109,39114382
47,15,53,110,52812471
47,15,53,111,57829921
47,15,53,112,76377081
47,15,53,113,100078150
47,15,53,114,113100930
47,15,53,115,122829713
47,15,53,116,165437911
47,15,53,117,162438570
47,15,53,118,158377811
47,15,53,119,143853124
47,15,53,120,49719252
47,15,54,61,2
47,15,54,62,7
47,15,54,63,4
47,15,54,64,7
47,15,54,65,11
47,15,54,66,11
47,15,54,67,17
47,15,54,68,15
47,15,54,69,11
47,15,54,70,51
47,15,54,71,89
47,15,54,72,231
47,15,54,73,476
47,15,54,74,885
47,15,54,75,1018
47,15,54,76,2128
47,15,54,77,2084
47,15,54,78,3104
47,15,54,79,4711
47,15,54,80,7240
47,15,54,81,10983
47,15,54,82,15257
47,15,54,83,25809
47,15,54,84,41647
47,15,54,85,44406
47,15,54,86,77644
47,15,54,87,89855
47,15,54,88,135076
47,15,54,89,219505
47,15,54,90,269409
47,15,54,91,375983
47,15,54,92,610725
47,15,54,93,726828
47,15,54,94,878504
47,15,54,95,1399554
47,15,54,96,1813600
47,15,54,97,2591656
47,15,54,98,3279955
47,15,54,99,4442609
47,15,54,100,5814531
47,15,54,101,7398262
47,15,54,102,9726304
47,15,54,103,14075551
47,15,54,104,16766329
47,15,54,105,23199621
47,15,54,106,26038606
47,15,54,107,37093489
47,15,54,108,47749100
47,15,54,109,58237662
47,15,54,110,78645564
47,15,54,111,86114230
47,15,54,112,114449052
47,15,54,113,150841660
47,15,54,114,171194117
47,15,54,115,185387839
47,15,54,116,251221802
47,15,54,117,248485922
47,15,54,118,241961259
47,15,54,119,221870694
47,15,54,120,77119729
47,15,55,61,1
47,15,55,62,6
47,15,55,63,9
47,15,55,64,10
47,15,55,65,16
47,15,55,66,18
47,15,55,67,18
47,15,55,68,27
47,15,55,69,20
47,15,55,70,54
47,15,55,71,143
47,15,55,72,263
47,15,55,73,527
47,15,55,74,1016
47,15,55,75,1222
47,15,55,76,2401
47,15,55,77,2568
47,15,55,78,3756
47,15,55,79,6149
47,15,55,80,8993
47,15,55,81,13992
47,15,55,82,19181
47,15,55,83,33112
47,15,55,84,53961
47,15,55,85,57660
47,15,55,86,101416
47,15,55,87,117733
47,15,55,88,179364
47,15,55,89,289521
47,15,55,90,358435
47,15,55,91,504667
47,15,55,92,819905
47,15,55,93,982166
47,15,55,94,1197421
47,15,55,95,1907420
47,15,55,96,2498993
47,15,55,97,3573983
47,15,55,98,4535558
47,15,55,99,6214014
47,15,55,100,8091256
47,15,55,101,10378856
47,15,55,102,13759316
47,15,55,103,19959367
47,15,55,104,23905838
47,15,55,105,33274431
47,15,55,106,37336928
47,15,55,107,53470583
47,15,55,108,69196681
47,15,55,109,85184259
47,15,55,110,115020459
47,15,55,111,125969677
47,15,55,112,168544670
47,15,55,113,223318603
47,15,55,114,254712164
47,15,55,115,275216390
47,15,55,116,375253361
47,15,55,117,374130765
47,15,55,118,363699220
47,15,55,119,336189136
47,15,55,120,117326760
47,15,56,62,3
47,15,56,63,15
47,15,56,64,11
47,15,56,65,23
47,15,56,66,35
47,15,56,67,36
47,15,56,68,43
47,15,56,69,25
47,15,56,70,68
47,15,56,71,153
47,15,56,72,304
47,15,56,73,627
47,15,56,74,1117
47,15,56,75,1485
47,15,56,76,2875
47,15,56,77,3097
47,15,56,78,4622
47,15,56,79,7523
47,15,56,80,11292
47,15,56,81,17665
47,15,56,82,24295
47,15,56,83,40977
47,15,56,84,67119
47,15,56,85,73382
47,15,56,86,127368
47,15,56,87,151899
47,15,56,88,233625
47,15,56,89,373362
47,15,56,90,468743
47,15,56,91,661126
47,15,56,92,1076088
47,15,56,93,1288200
47,15,56,94,1594940
47,15,56,95,2538131
47,15,56,96,3357124
47,15,56,97,4816057
47,15,56,98,6130774
47,15,56,99,8481704
47,15,56,100,11010351
47,15,56,101,14212955
47,15,56,102,19015761
47,15,56,103,27647850
47,15,56,104,33310538
47,15,56,105,46641397
47,15,56,106,52327824
47,15,56,107,75303530
47,15,56,108,97958077
47,15,56,109,121732172
47,15,56,110,164572287
47,15,56,111,180148039
47,15,56,112,242638127
47,15,56,113,323390991
47,15,56,114,370845367
47,15,56,115,400034343
47,15,56,116,548569782
47,15,56,117,551345402
47,15,56,118,535521531
47,15,56,119,498674921
47,15,56,120,174764668
47,15,57,61,2
47,15,57,62,5
47,15,57,63,12
47,15,57,64,11
47,15,57,65,25
47,15,57,66,39
47,15,57,67,35
47,15,57,68,55
47,15,57,69,46
47,15,57,70,97
47,15,57,71,159
47,15,57,72,353
47,15,57,73,701
47,15,57,74,1272
47,15,57,75,1643
47,15,57,76,3337
47,15,57,77,3682
47,15,57,78,5573
47,15,57,79,9140
47,15,57,80,13296
47,15,57,81,21249
47,15,57,82,29451
47,15,57,83,49829
47,15,57,84,81103
47,15,57,85,89867
47,15,57,86,156605
47,15,57,87,188770
47,15,57,88,292902
47,15,57,89,466830
47,15,57,90,591302
47,15,57,91,838287
47,15,57,92,1366384
47,15,57,93,1640883
47,15,57,94,2064680
47,15,57,95,3274004
47,15,57,96,4371014
47,15,57,97,6290559
47,15,57,98,8047212
47,15,57,99,11250164
47,15,57,100,14554335
47,15,57,101,18940737
47,15,57,102,25564727
47,15,57,103,37251130
47,15,57,104,45156266
47,15,57,105,63682366
47,15,57,106,71429523
47,15,57,107,103326692
47,15,57,108,135244570
47,15,57,109,169646695
47,15,57,110,229689053
47,15,57,111,251492386
47,15,57,112,341261367
47,15,57,113,457229119
47,15,57,114,527338913
47,15,57,115,568550058
47,15,57,116,783503127
47,15,57,117,793543627
47,15,57,118,770228969
47,15,57,119,721295478
47,15,57,120,253339983
47,15,58,62,4
47,15,58,63,4
47,15,58,64,12
47,15,58,65,36
47,15,58,66,34
47,15,58,67,37
47,15,58,68,58
47,15,58,69,66
47,15,58,70,109
47,15,58,71,199
47,15,58,72,358
47,15,58,73,767
47,15,58,74,1405
47,15,58,75,1851
47,15,58,76,3662
47,15,58,77,4262
47,15,58,78,6371
47,15,58,79,10385
47,15,58,80,15783
47,15,58,81,24663
47,15,58,82,33901
47,15,58,83,57880
47,15,58,84,95361
47,15,58,85,106010
47,15,58,86,184482
47,15,58,87,227200
47,15,58,88,354334
47,15,58,89,567058
47,15,58,90,723857
47,15,58,91,1026976
47,15,58,92,1686720
47,15,58,93,2032131
47,15,58,94,2590506
47,15,58,95,4102063
47,15,58,96,5538429
47,15,58,97,7991840
47,15,58,98,10274053
47,15,58,99,14524835
47,15,58,100,18719073
47,15,58,101,24537634
47,15,58,102,33412088
47,15,58,103,48854377
47,15,58,104,59627520
47,15,58,105,84703827
47,15,58,106,94974747
47,15,58,107,138138701
47,15,58,108,181860607
47,15,58,109,230368481
47,15,58,110,312408382
47,15,58,111,342418867
47,15,58,112,467738981
47,15,58,113,630265380
47,15,58,114,731161301
47,15,58,115,788405056
47,15,58,116,1091400028
47,15,58,117,1113536824
47,15,58,118,1080101206
47,15,58,119,1016109109
47,15,58,120,357153453
47,15,59,62,5
47,15,59,63,8
47,15,59,64,11
47,15,59,65,22
47,15,59,66,44
47,15,59,67,50
47,15,59,68,74
47,15,59,69,79
47,15,59,70,136
47,15,59,71,213
47,15,59,72,393
47,15,59,73,735
47,15,59,74,1432
47,15,59,75,1898
47,15,59,76,3959
47,15,59,77,4629
47,15,59,78,7104
47,15,59,79,11849
47,15,59,80,17446
47,15,59,81,27694
47,15,59,82,38669
47,15,59,83,64317
47,15,59,84,107911
47,15,59,85,121919
47,15,59,86,210148
47,15,59,87,264255
47,15,59,88,413975
47,15,59,89,662475
47,15,59,90,854201
47,15,59,91,1216987
47,15,59,92,2012406
47,15,59,93,2432589
47,15,59,94,3138881
47,15,59,95,4973458
47,15,59,96,6799606
47,15,59,97,9826430
47,15,59,98,12715963
47,15,59,99,18167653
47,15,59,100,23379692
47,15,59,101,30859307
47,15,59,102,42435638
47,15,59,103,62204503
47,15,59,104,76488011
47,15,59,105,109483723
47,15,59,106,122709453
47,15,59,107,179563480
47,15,59,108,237840887
